Project,TC,Approach,Policy,# Correct,# Missed,# java.io. Missed,# <clinit> Missed,#Excluded missing edges,# Actual (minus java.io.*/<clinit>/excluded),Missed relevant nodes,# Missing relevant nodes (in RCG not in SCG)
pooka,TC_RecipientType_List,WALA,1-CFA,0,0,0,0,0,0,,0
pooka,TC_InputStreamSource_List,SALSA,1-CFA,0,0,0,0,0,0,,0
pooka,TC_InputStreamSource_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
pooka,TC_RecipientType2_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
pooka,TC_RecipientType2_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
pooka,TC_EventListenerList_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Simple,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Array,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Simple,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Set,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_List,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Simple,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Set,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Array,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_List,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Simple,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Map,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Map,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Simple,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Set,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Array,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Simple,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Simple,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Set,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Simple,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Simple,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_List,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_List,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_List,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Simple,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Set,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Array,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Simple,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Array,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Map,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Set,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Map,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Set,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Set,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Simple,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Map,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Set,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Array,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_List,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Simple,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Map,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Map,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Map,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_List,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Simple,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Set,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Map,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_List,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Array,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Map,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Simple,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Array,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Simple,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Simple,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Array,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_List,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_List,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Map,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Set,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Array,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Simple,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Array,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Set,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Map,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Array,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_List,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Simple,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_List,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Map,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Set,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_List,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Set,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Array,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_List,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Map,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Set,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Simple,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Simple,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Simple,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Set,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_List,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Map,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Set,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Array,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Map,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Array,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_List,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Map,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Array,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Array,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Simple,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Simple,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Set,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Array,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Simple,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Map,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_List,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Simple,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Array,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_List,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_List,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Map,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Simple,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Map,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_List,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_List,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Set,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Map,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Array,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_List,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_List,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Map,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Set,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_List,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Simple,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Map,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Array,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_List,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Array,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Set,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Map,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Array,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Set,WALA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_ElemForEach_Set,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_Stylesheet_Simple,SALSA,1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Set,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Map,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_TemplatesImpl_Array,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_XSLTProcessorApplet_Set,WALA,0-1-CFA,0,0,0,0,0,0,,0
xalan,TC_UnionPathIterator_Array,WALA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Map,WALA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_List,SALSA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Map,WALA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Simple,WALA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_List,SENECA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Map,SENECA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Array,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Set,SALSA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Simple,SALSA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Set,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Simple,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Array,WALA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Set,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_List,WALA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_List,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Array,WALA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Map,SALSA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Map,SALSA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Map,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Array,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_List,WALA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Array,SALSA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Set,WALA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Array,SENECA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Simple,SENECA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Set,WALA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Set,SENECA,1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Simple,SENECA,0-1-CFA,0,0,0,0,0,0,,0
xerces,TC_CoreDocumentImpl_Simple,WALA,0-1-CFA,0,0,0,0,0,0,,0
