Project,TC,Approach,Policy,FromNode,ToNode
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.patterns.StepPattern:toString,java.lang.StringBuffer:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.patterns.StepPattern:toString,org.apache.xml.dtm.Axis:getNames
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.patterns.StepPattern:toString,java.lang.Integer:toHexString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.patterns.StepPattern:toString,java.lang.StringBuffer:append
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.patterns.StepPattern:toString,java.lang.StringBuilder:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.Instruction:toString,org.apache.xalan.xsltc.compiler.util.OutlineableChunkStart:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.Instruction:toString,org.apache.bcel.generic.Instruction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.Instruction:toString,java.lang.StringBuffer:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.Instruction:toString,java.lang.StringBuffer:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.Instruction:toString,org.apache.xalan.xsltc.compiler.util.OutlineableChunkEnd:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.Instruction:toString,java.lang.StringBuffer:append
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xml.utils.QName:toString,java.lang.StringBuilder:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xml.utils.QName:toString,java.lang.StringBuilder:append
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xml.utils.QName:toString,java.lang.StringBuilder:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionList:toString,java.lang.StringBuffer:append
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionList:toString,java.lang.StringBuffer:toString
