ProjectName	TestCase	ApproachName	Policy	Time (ms)
pooka-testcases.jar	Ltestcases/TC_TreeItem_Simple	SENECA	0-1-CFA	487
pooka-testcases.jar	Ltestcases/TC_RecipientType_Array	SENECA	0-1-CFA	435
pooka-testcases.jar	Ltestcases/TC_RecipientType_List	SENECA	0-1-CFA	558
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Array	SENECA	0-1-CFA	818
pooka-testcases.jar	Ltestcases/TC_TreeItem_List	SENECA	0-1-CFA	936
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Map	SENECA	0-1-CFA	1058
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Set	SENECA	0-1-CFA	533
pooka-testcases.jar	Ltestcases/TC_TreeItem_Map	SENECA	0-1-CFA	531
pooka-testcases.jar	Ltestcases/TC_TreeItem_Array	SENECA	0-1-CFA	422
pooka-testcases.jar	Ltestcases/TC_LexerPage_Set	SENECA	0-1-CFA	496
pooka-testcases.jar	Ltestcases/TC_RecipientType2_List	SENECA	0-1-CFA	712
pooka-testcases.jar	Ltestcases/TC_TreeItem_Set	SENECA	1-CFA	832
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Set	SENECA	1-CFA	512
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Array	SENECA	1-CFA	735
pooka-testcases.jar	Ltestcases/TC_LexerPage_Simple	SENECA	1-CFA	795
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Set	SENECA	1-CFA	1005
pooka-testcases.jar	Ltestcases/TC_LexerPage_Map	SENECA	1-CFA	622
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_List	SENECA	1-CFA	490
pooka-testcases.jar	Ltestcases/TC_RecipientType_Map	SENECA	1-CFA	543
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Array	SENECA	1-CFA	778
pooka-testcases.jar	Ltestcases/TC_RecipientType_Set	SENECA	1-CFA	1045
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Simple	SENECA	1-CFA	873
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SENECA	1-CFA	498
pooka-testcases.jar	Ltestcases/TC_LexerPage_List	SENECA	1-CFA	478
pooka-testcases.jar	Ltestcases/TC_RecipientType_Simple	SENECA	1-CFA	491
pooka-testcases.jar	Ltestcases/TC_LexerPage_Array	SENECA	1-CFA	680
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Simple	SENECA	1-CFA	898
pooka-testcases.jar	Ltestcases/TC_EventListenerList_List	SENECA	1-CFA	822
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Map	SENECA	1-CFA	561
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Map	SENECA	1-CFA	892
pooka-testcases.jar	Ltestcases/TC_TreeItem_Simple	SENECA	1-CFA	694
pooka-testcases.jar	Ltestcases/TC_RecipientType_Array	SENECA	1-CFA	828
pooka-testcases.jar	Ltestcases/TC_RecipientType_List	SENECA	1-CFA	613
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Array	SENECA	1-CFA	739
pooka-testcases.jar	Ltestcases/TC_TreeItem_List	SENECA	1-CFA	940
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Map	SENECA	1-CFA	958
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Set	SENECA	1-CFA	821
pooka-testcases.jar	Ltestcases/TC_TreeItem_Map	SENECA	1-CFA	858
pooka-testcases.jar	Ltestcases/TC_TreeItem_Array	SENECA	1-CFA	687
pooka-testcases.jar	Ltestcases/TC_LexerPage_Set	SENECA	1-CFA	874
pooka-testcases.jar	Ltestcases/TC_RecipientType2_List	SENECA	1-CFA	906
pooka-testcases.jar	Ltestcases/TC_TreeItem_Set	SALSA	0-1-CFA	347
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Set	SALSA	0-1-CFA	266
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Array	SALSA	0-1-CFA	111
pooka-testcases.jar	Ltestcases/TC_LexerPage_Simple	SALSA	0-1-CFA	319
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Set	SALSA	0-1-CFA	322
pooka-testcases.jar	Ltestcases/TC_LexerPage_Map	SALSA	0-1-CFA	342
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_List	SALSA	0-1-CFA	397
pooka-testcases.jar	Ltestcases/TC_RecipientType_Map	SALSA	0-1-CFA	147
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Array	SALSA	0-1-CFA	88
pooka-testcases.jar	Ltestcases/TC_RecipientType_Set	SALSA	0-1-CFA	277
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Simple	SALSA	0-1-CFA	114
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SALSA	0-1-CFA	244
pooka-testcases.jar	Ltestcases/TC_LexerPage_List	SALSA	0-1-CFA	414
pooka-testcases.jar	Ltestcases/TC_RecipientType_Simple	SALSA	0-1-CFA	77
pooka-testcases.jar	Ltestcases/TC_LexerPage_Array	SALSA	0-1-CFA	357
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Simple	SALSA	0-1-CFA	236
pooka-testcases.jar	Ltestcases/TC_EventListenerList_List	SALSA	0-1-CFA	201
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Map	SALSA	0-1-CFA	306
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Map	SALSA	0-1-CFA	137
pooka-testcases.jar	Ltestcases/TC_TreeItem_Simple	SALSA	0-1-CFA	187
pooka-testcases.jar	Ltestcases/TC_RecipientType_Array	SALSA	0-1-CFA	108
pooka-testcases.jar	Ltestcases/TC_RecipientType_List	SALSA	0-1-CFA	185
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Array	SALSA	0-1-CFA	196
pooka-testcases.jar	Ltestcases/TC_TreeItem_List	SALSA	0-1-CFA	235
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Map	SALSA	0-1-CFA	146
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Set	SALSA	0-1-CFA	315
pooka-testcases.jar	Ltestcases/TC_TreeItem_Map	SALSA	0-1-CFA	185
pooka-testcases.jar	Ltestcases/TC_TreeItem_Array	SALSA	0-1-CFA	229
pooka-testcases.jar	Ltestcases/TC_LexerPage_Set	SALSA	0-1-CFA	400
pooka-testcases.jar	Ltestcases/TC_RecipientType2_List	SALSA	0-1-CFA	148
pooka-testcases.jar	Ltestcases/TC_TreeItem_Set	SALSA	1-CFA	262
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Set	SALSA	1-CFA	201
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Array	SALSA	1-CFA	174
pooka-testcases.jar	Ltestcases/TC_LexerPage_Simple	SALSA	1-CFA	542
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Set	SALSA	1-CFA	243
pooka-testcases.jar	Ltestcases/TC_LexerPage_Map	SALSA	1-CFA	523
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_List	SALSA	1-CFA	428
pooka-testcases.jar	Ltestcases/TC_RecipientType_Map	SALSA	1-CFA	366
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Array	SALSA	1-CFA	226
pooka-testcases.jar	Ltestcases/TC_RecipientType_Set	SALSA	1-CFA	242
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Simple	SALSA	1-CFA	216
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Simple	SALSA	1-CFA	213
pooka-testcases.jar	Ltestcases/TC_LexerPage_List	SALSA	1-CFA	513
pooka-testcases.jar	Ltestcases/TC_RecipientType_Simple	SALSA	1-CFA	227
pooka-testcases.jar	Ltestcases/TC_LexerPage_Array	SALSA	1-CFA	328
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Simple	SALSA	1-CFA	229
pooka-testcases.jar	Ltestcases/TC_EventListenerList_List	SALSA	1-CFA	429
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Map	SALSA	1-CFA	369
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Map	SALSA	1-CFA	376
pooka-testcases.jar	Ltestcases/TC_TreeItem_Simple	SALSA	1-CFA	239
pooka-testcases.jar	Ltestcases/TC_RecipientType_Array	SALSA	1-CFA	190
pooka-testcases.jar	Ltestcases/TC_RecipientType_List	SALSA	1-CFA	308
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Array	SALSA	1-CFA	277
pooka-testcases.jar	Ltestcases/TC_TreeItem_List	SALSA	1-CFA	311
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Map	SALSA	1-CFA	366
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Set	SALSA	1-CFA	225
pooka-testcases.jar	Ltestcases/TC_TreeItem_Map	SALSA	1-CFA	326
pooka-testcases.jar	Ltestcases/TC_TreeItem_Array	SALSA	1-CFA	279
pooka-testcases.jar	Ltestcases/TC_LexerPage_Set	SALSA	1-CFA	330
pooka-testcases.jar	Ltestcases/TC_RecipientType2_List	SALSA	1-CFA	368
pooka-testcases.jar	Ltestcases/TC_TreeItem_Set	WALA	0-1-CFA	333
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Set	WALA	0-1-CFA	356
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Array	WALA	0-1-CFA	162
pooka-testcases.jar	Ltestcases/TC_LexerPage_Simple	WALA	0-1-CFA	451
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Set	WALA	0-1-CFA	129
pooka-testcases.jar	Ltestcases/TC_LexerPage_Map	WALA	0-1-CFA	480
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_List	WALA	0-1-CFA	161
pooka-testcases.jar	Ltestcases/TC_RecipientType_Map	WALA	0-1-CFA	334
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Array	WALA	0-1-CFA	125
pooka-testcases.jar	Ltestcases/TC_RecipientType_Set	WALA	0-1-CFA	310
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Simple	WALA	0-1-CFA	116
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Simple	WALA	0-1-CFA	313
pooka-testcases.jar	Ltestcases/TC_LexerPage_List	WALA	0-1-CFA	214
pooka-testcases.jar	Ltestcases/TC_RecipientType_Simple	WALA	0-1-CFA	329
pooka-testcases.jar	Ltestcases/TC_LexerPage_Array	WALA	0-1-CFA	216
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Simple	WALA	0-1-CFA	353
pooka-testcases.jar	Ltestcases/TC_EventListenerList_List	WALA	0-1-CFA	115
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Map	WALA	0-1-CFA	326
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Map	WALA	0-1-CFA	117
pooka-testcases.jar	Ltestcases/TC_TreeItem_Simple	WALA	0-1-CFA	309
pooka-testcases.jar	Ltestcases/TC_RecipientType_Array	WALA	0-1-CFA	142
pooka-testcases.jar	Ltestcases/TC_RecipientType_List	WALA	0-1-CFA	293
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Array	WALA	0-1-CFA	192
pooka-testcases.jar	Ltestcases/TC_TreeItem_List	WALA	0-1-CFA	283
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Map	WALA	0-1-CFA	146
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Set	WALA	0-1-CFA	246
pooka-testcases.jar	Ltestcases/TC_TreeItem_Map	WALA	0-1-CFA	192
pooka-testcases.jar	Ltestcases/TC_TreeItem_Array	WALA	0-1-CFA	212
pooka-testcases.jar	Ltestcases/TC_LexerPage_Set	WALA	0-1-CFA	289
pooka-testcases.jar	Ltestcases/TC_RecipientType2_List	WALA	0-1-CFA	259
pooka-testcases.jar	Ltestcases/TC_TreeItem_Set	WALA	1-CFA	479
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Set	WALA	1-CFA	457
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Array	WALA	1-CFA	545
pooka-testcases.jar	Ltestcases/TC_LexerPage_Simple	WALA	1-CFA	710
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Set	WALA	1-CFA	477
pooka-testcases.jar	Ltestcases/TC_LexerPage_Map	WALA	1-CFA	609
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_List	WALA	1-CFA	485
pooka-testcases.jar	Ltestcases/TC_RecipientType_Map	WALA	1-CFA	430
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Array	WALA	1-CFA	480
pooka-testcases.jar	Ltestcases/TC_RecipientType_Set	WALA	1-CFA	483
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Simple	WALA	1-CFA	529
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Simple	WALA	1-CFA	502
pooka-testcases.jar	Ltestcases/TC_LexerPage_List	WALA	1-CFA	703
pooka-testcases.jar	Ltestcases/TC_RecipientType_Simple	WALA	1-CFA	525
pooka-testcases.jar	Ltestcases/TC_LexerPage_Array	WALA	1-CFA	692
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Simple	WALA	1-CFA	545
pooka-testcases.jar	Ltestcases/TC_EventListenerList_List	WALA	1-CFA	525
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Map	WALA	1-CFA	532
pooka-testcases.jar	Ltestcases/TC_EventListenerList_Map	WALA	1-CFA	494
pooka-testcases.jar	Ltestcases/TC_TreeItem_Simple	WALA	1-CFA	571
pooka-testcases.jar	Ltestcases/TC_RecipientType_Array	WALA	1-CFA	481
pooka-testcases.jar	Ltestcases/TC_RecipientType_List	WALA	1-CFA	485
pooka-testcases.jar	Ltestcases/TC_InputStreamSource_Array	WALA	1-CFA	556
pooka-testcases.jar	Ltestcases/TC_TreeItem_List	WALA	1-CFA	552
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Map	WALA	1-CFA	537
pooka-testcases.jar	Ltestcases/TC_RecipientType2_Set	WALA	1-CFA	508
pooka-testcases.jar	Ltestcases/TC_TreeItem_Map	WALA	1-CFA	488
pooka-testcases.jar	Ltestcases/TC_TreeItem_Array	WALA	1-CFA	471
pooka-testcases.jar	Ltestcases/TC_LexerPage_Set	WALA	1-CFA	692
pooka-testcases.jar	Ltestcases/TC_RecipientType2_List	WALA	1-CFA	459
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Simple	SENECA	0-1-CFA	1897
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Map	SENECA	0-1-CFA	1814
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Simple	SENECA	0-1-CFA	1787
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Array	SENECA	0-1-CFA	1704
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Simple	SENECA	0-1-CFA	1679
xalan-testcases.jar	Ltestcases/TC_Stylesheet_List	SENECA	0-1-CFA	1823
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Set	SENECA	0-1-CFA	1766
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_List	SENECA	0-1-CFA	1760
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Set	SENECA	0-1-CFA	1687
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Simple	SENECA	0-1-CFA	1719
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Map	SENECA	0-1-CFA	1848
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Set	SENECA	0-1-CFA	1752
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Set	SENECA	0-1-CFA	1712
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Map	SENECA	0-1-CFA	1673
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Array	SENECA	0-1-CFA	1783
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Map	SENECA	0-1-CFA	1661
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Array	SENECA	0-1-CFA	1704
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Set	SENECA	0-1-CFA	1709
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Array	SENECA	0-1-CFA	1526
xalan-testcases.jar	Ltestcases/TC_ElemForEach_List	SENECA	0-1-CFA	1562
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_List	SENECA	0-1-CFA	1764
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Map	SENECA	0-1-CFA	1138
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Simple	SENECA	0-1-CFA	1160
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_List	SENECA	0-1-CFA	1262
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Array	SENECA	0-1-CFA	1189
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Simple	SENECA	1-CFA	1205
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Map	SENECA	1-CFA	1399
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Simple	SENECA	1-CFA	959
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Array	SENECA	1-CFA	663
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Simple	SENECA	1-CFA	824
xalan-testcases.jar	Ltestcases/TC_Stylesheet_List	SENECA	1-CFA	1413
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Set	SENECA	1-CFA	1416
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_List	SENECA	1-CFA	864
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Set	SENECA	1-CFA	1415
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Simple	SENECA	1-CFA	1209
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Map	SENECA	1-CFA	964
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Set	SENECA	1-CFA	1297
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Set	SENECA	1-CFA	1373
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Map	SENECA	1-CFA	1352
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Array	SENECA	1-CFA	1233
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Map	SENECA	1-CFA	1273
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Array	SENECA	1-CFA	1198
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Set	SENECA	1-CFA	1387
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Array	SENECA	1-CFA	1268
xalan-testcases.jar	Ltestcases/TC_ElemForEach_List	SENECA	1-CFA	1488
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_List	SENECA	1-CFA	1339
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Map	SENECA	1-CFA	1445
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Simple	SENECA	1-CFA	1255
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_List	SENECA	1-CFA	1514
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Array	SENECA	1-CFA	1308
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Simple	SALSA	0-1-CFA	398
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Map	SALSA	0-1-CFA	294
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Simple	SALSA	0-1-CFA	181
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Array	SALSA	0-1-CFA	81
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Simple	SALSA	0-1-CFA	365
xalan-testcases.jar	Ltestcases/TC_Stylesheet_List	SALSA	0-1-CFA	249
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Set	SALSA	0-1-CFA	220
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_List	SALSA	0-1-CFA	311
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Set	SALSA	0-1-CFA	143
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Simple	SALSA	0-1-CFA	199
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Map	SALSA	0-1-CFA	288
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Set	SALSA	0-1-CFA	144
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Set	SALSA	0-1-CFA	285
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Map	SALSA	0-1-CFA	166
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Array	SALSA	0-1-CFA	94
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Map	SALSA	0-1-CFA	271
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Array	SALSA	0-1-CFA	71
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Set	SALSA	0-1-CFA	206
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Array	SALSA	0-1-CFA	169
xalan-testcases.jar	Ltestcases/TC_ElemForEach_List	SALSA	0-1-CFA	158
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_List	SALSA	0-1-CFA	282
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Map	SALSA	0-1-CFA	184
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Simple	SALSA	0-1-CFA	116
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_List	SALSA	0-1-CFA	291
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Array	SALSA	0-1-CFA	96
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Simple	SALSA	1-CFA	249
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Map	SALSA	1-CFA	303
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Simple	SALSA	1-CFA	227
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Array	SALSA	1-CFA	231
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Simple	SALSA	1-CFA	196
xalan-testcases.jar	Ltestcases/TC_Stylesheet_List	SALSA	1-CFA	317
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Set	SALSA	1-CFA	208
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_List	SALSA	1-CFA	322
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Set	SALSA	1-CFA	206
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Simple	SALSA	1-CFA	190
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Map	SALSA	1-CFA	296
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Set	SALSA	1-CFA	212
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Set	SALSA	1-CFA	167
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Map	SALSA	1-CFA	360
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Array	SALSA	1-CFA	225
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Map	SALSA	1-CFA	293
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Array	SALSA	1-CFA	218
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Set	SALSA	1-CFA	141
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Array	SALSA	1-CFA	218
xalan-testcases.jar	Ltestcases/TC_ElemForEach_List	SALSA	1-CFA	300
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_List	SALSA	1-CFA	392
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Map	SALSA	1-CFA	329
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Simple	SALSA	1-CFA	209
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_List	SALSA	1-CFA	288
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Array	SALSA	1-CFA	223
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Simple	WALA	0-1-CFA	338
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Map	WALA	0-1-CFA	140
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Simple	WALA	0-1-CFA	324
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Array	WALA	0-1-CFA	155
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Simple	WALA	0-1-CFA	352
xalan-testcases.jar	Ltestcases/TC_Stylesheet_List	WALA	0-1-CFA	188
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Set	WALA	0-1-CFA	262
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_List	WALA	0-1-CFA	163
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Set	WALA	0-1-CFA	220
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Simple	WALA	0-1-CFA	195
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Map	WALA	0-1-CFA	280
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Set	WALA	0-1-CFA	214
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Set	WALA	0-1-CFA	244
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Map	WALA	0-1-CFA	270
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Array	WALA	0-1-CFA	239
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Map	WALA	0-1-CFA	266
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Array	WALA	0-1-CFA	243
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Set	WALA	0-1-CFA	281
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Array	WALA	0-1-CFA	176
xalan-testcases.jar	Ltestcases/TC_ElemForEach_List	WALA	0-1-CFA	349
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_List	WALA	0-1-CFA	156
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Map	WALA	0-1-CFA	350
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Simple	WALA	0-1-CFA	162
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_List	WALA	0-1-CFA	352
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Array	WALA	0-1-CFA	143
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Simple	WALA	1-CFA	583
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Map	WALA	1-CFA	530
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Simple	WALA	1-CFA	596
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Array	WALA	1-CFA	491
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Simple	WALA	1-CFA	556
xalan-testcases.jar	Ltestcases/TC_Stylesheet_List	WALA	1-CFA	492
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Set	WALA	1-CFA	556
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_List	WALA	1-CFA	515
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Set	WALA	1-CFA	510
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Simple	WALA	1-CFA	488
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Map	WALA	1-CFA	494
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Set	WALA	1-CFA	474
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Set	WALA	1-CFA	525
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Map	WALA	1-CFA	500
xalan-testcases.jar	Ltestcases/TC_TemplatesImpl_Array	WALA	1-CFA	486
xalan-testcases.jar	Ltestcases/TC_Stylesheet_Map	WALA	1-CFA	501
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_Array	WALA	1-CFA	570
xalan-testcases.jar	Ltestcases/TC_UnionPathIterator_Set	WALA	1-CFA	473
xalan-testcases.jar	Ltestcases/TC_ElemForEach_Array	WALA	1-CFA	530
xalan-testcases.jar	Ltestcases/TC_ElemForEach_List	WALA	1-CFA	510
xalan-testcases.jar	Ltestcases/TC_XSLTProcessorApplet_List	WALA	1-CFA	542
